,tweet,politican,Party,State
190,The economy is the best it has been in my adult life. President Trump deserves a lot of credit for advancing pro-gr… https://t.co/Z6Ayr1eHhb,Patrick J. Toomey ,R,PA 
191,President Trump’s State of the Union address highlighted the great strides our nation has made over the past three… https://t.co/27USublsEi,Patrick J. Toomey ,R,PA 
192,"Incredible moment for Janiyah Davis and her mother, Stephanie. Very much support President Trump’s decision to make… https://t.co/WFJwhIIDQK",Patrick J. Toomey ,R,PA 
193,"RT @WhiteHouse: Janiyah Davis is a 4th grade student who loves art and math, but for too long she has been assigned to low-performing schoo…",Patrick J. Toomey ,R,PA 
194,Janiyah Davis is a 4th grader from Philly who is one of 50K students on the PA School Choice Scholarship waitlist.… https://t.co/8Pw3xiII0D,Patrick J. Toomey ,R,PA 
195,"RT @dailyitem: PUNXSUTAWNEY — Pennsylvania's most famous groundhog did not see is shadow this morning, forecasting an early spring. https:/…",Patrick J. Toomey ,R,PA 
196,.@CheyneyUniv is on the upswing. I had the opportunity to meet with Cheyney’s president Aaron Walton last year. He… https://t.co/mwRFQzxQDK,Patrick J. Toomey ,R,PA 
197,"75 years ago, allied forces liberated Auschwitz-Birkenau, a place that will forever embody the evil and horror of t… https://t.co/cCkEi9npOD",Patrick J. Toomey ,R,PA 
198,"Before he became one of the NBA’s greatest players and ambassadors, Kobe Bryant was the pride of Lower Merion. His… https://t.co/g1Ff8U94Ma",Patrick J. Toomey ,R,PA 
0,"Election Day (Nov 3) is approaching &amp; all voters, regardless of political party, should know the facts. Check out… https://t.co/DpOuwGjHoh",Jack Reed ,D,RI 
1,There’s an easy way for Pres Trump to prove he will protect people w/ #preexistingconditions: Drop his lawsuit seek… https://t.co/SS5F77XOhm,Jack Reed ,D,RI 
2,G’mar chatima tova &amp; an easy &amp; meaningful fast to all those observing #YomKippur.,Jack Reed ,D,RI 
3,My statement on President Trump’s Supreme Court nomination of Judge Amy Coney Barrett: https://t.co/U1zkDKnMEt,Jack Reed ,D,RI 
4,Congress must swiftly investigate Trump Admin’s misuse of $300M in #CDC funds that could have gone to helping… https://t.co/uKU0Vd3jja,Jack Reed ,D,RI 
5,RT @wpro: INBOX: @SenJackReed - seen in this 2014 file photo at a South Kingstown oyster farm - announces $1.7 million in federal aid to oy…,Jack Reed ,D,RI 
6,RBG dedicated her life to ensuring the promise of the Constitution applies to us all – that #WeThePeople truly mean… https://t.co/qp6uo1S6Wu,Jack Reed ,D,RI 
7,"Justice Ginsburg was a champion of #womensrights, #civilrights &amp; #votingrights. She compared weakening the… https://t.co/YXVR4E3RIN",Jack Reed ,D,RI 
8,"RT @ABC: REMEMBERING RUTH BADER GINSBURG: The late Justice Ruth Bader Ginsburg was honored in an historic ceremony, becoming the first woma…",Jack Reed ,D,RI 
9,"On behalf of Rhode Islanders and a grateful nation, I paid my respects to Justice Ruth Bader Ginsburg today. 
 
Tha… https://t.co/uQVn5emuqV",Jack Reed ,D,RI 
10,"Congrats to Charlestown Elementary School, Kingston Hill Academy, &amp; Narragansett Elementary School for being recogn… https://t.co/VCey0naL0l",Jack Reed ,D,RI 
11,The bipartisan #TRANSPLANTAct (S.4672) will renew the Nat'l Marrow Donor Program (#NMDP) &amp; the Nat'l Cord Blood Inv… https://t.co/9qZABVyLfB,Jack Reed ,D,RI 
12,"Today, the presiding officer of the U.S. Senate, a Republican, confirmed: There is absolutely no precedent for conf… https://t.co/Phcigmt1wu",Jack Reed ,D,RI 
13,NEW: $18.6 million #DOD contract for @SENEDIA_ will strengthen RI’s submarine building workforce pipeline &amp; help tr… https://t.co/MsxCqauqSj,Jack Reed ,D,RI 
14,"Today is #NationalVoterRegistrationDay. Regardless of party, I hope all RIers will take part in our democracy &amp; mak… https://t.co/M2zI6zrrj4",Jack Reed ,D,RI 
15,We need to find a cure for Alzheimer's &amp; do all we can to help patients &amp; families. Proud to join @SenWhitehouse… https://t.co/eWGeSWF89u,Jack Reed ,D,RI 
16,"RT @CSIS: Tune into The Asia Chessboard  for a conversation with @SenJackReed on U.S. national security policy.

Apple: https://t.co/uXFtze…",Jack Reed ,D,RI 
17,BREAKING: Congress just unanimously passed the National Suicide Hotline Designation Act. I co-authored this biparti… https://t.co/HPG54RuMpC,Jack Reed ,D,RI 
18,Trump Admin must stop downplaying contagiousness of #COVID &amp; trying to suppress facts. Arm people with accurate inf… https://t.co/OsTNnsCAiP,Jack Reed ,D,RI 
19,Congrats to @provlib on its stunning $25M renovation! The library is an incredible community asset &amp; I’m deeply hum… https://t.co/w5TyTP7ETD,Jack Reed ,D,RI 
20,Check out the new @provlib! Libraries tell the story of who we are &amp; this beautiful transformation of #PPL shows th… https://t.co/wlJKSLy2lC,Jack Reed ,D,RI 
21,"RT @provlib: WE'RE COUNTING DOWN!!  Getting ready for the big kick off for our virtual Ribbon Cutting.  Watch live here at 10 AM  
 or via…",Jack Reed ,D,RI 
22,"Ruth Bader Ginsburg was a courageous, compassionate, and inspirational patriot and legal pioneer. The Supreme Court… https://t.co/7pozz605ks",Jack Reed ,D,RI 
23,"I wish #ShanahTovah to all celebrating #RoshHashanah, &amp; hope we can all find peace, joy, &amp; righteousness in the yea… https://t.co/wm8FhqBJie",Jack Reed ,D,RI 
24,The #Census helps ensure RI communities get their fair share of federal funding &amp; representation in Congress. Next… https://t.co/BlWpYcndFr,Jack Reed ,D,RI 
25,Both Donald Trump &amp; Vladimir Putin are actively seeking to erode confidence in U.S. elections. Instead of making mi… https://t.co/O0z0kaslr7,Jack Reed ,D,RI 
26,"Happy #ConstitutionDay!
Q: What is the very first task of government laid out in our Constitution?
A: The #Census (… https://t.co/uag8SOHrfM",Jack Reed ,D,RI 
27,"RT @RIHEALTH: .@Hasbro's Mr. Potato Head is playing it safe and helping to #CrushCovidRI! As you're heading to school this week, make sure…",Jack Reed ,D,RI 
28,"#MasksSaveLives
https://t.co/ePoZx9FARB",Jack Reed ,D,RI 
29,Pres Trump now claims CDC Dir. Robert Redfield was 'confused' when he answered my question about #COVID &amp; #facemask… https://t.co/AyaZUfTUgs,Jack Reed ,D,RI 
30,"Like states, our cities &amp; towns need help to fight the pandemic. That’s why we pushed for this community block gran… https://t.co/eNZ6pqbuBw",Jack Reed ,D,RI 
31,"On September 11, 2001 at 9:37 a.m., American Airlines Flight 77 crashed into the Pentagon, killing 184 people. The… https://t.co/6uaW0xOVVY",Jack Reed ,D,RI 
32,"19 years ago, the world turned upside down. Today, we remember the victims of 9/11 &amp; the bravery &amp; sacrifice of fir… https://t.co/iLHmble8gu",Jack Reed ,D,RI 
33,"After months of inaction, the GOP's #COVID bill failed because it was an inadequate, negligent package that would l… https://t.co/GCzaPALAMt",Jack Reed ,D,RI 
34,"Pleased to deliver $25.3 million to upgrade roads in Cranston, improve connectivity at Quonset, &amp; enhance traffic &amp;… https://t.co/PugpEys4fO",Jack Reed ,D,RI 
35,"Congressional Republicans took a break from their work responding to #COVID, but the virus didn’t take a pause. Tho… https://t.co/6w07NGzWaA",Jack Reed ,D,RI 
36,"Hope you have a safe, enjoyable #LaborDay. Today is a great day to support local businesses &amp; honor workers who are… https://t.co/sJD1t1atfp",Jack Reed ,D,RI 
37,"This #LaborDay, we salute America's working men &amp; women whose hard work &amp; dedication built our nation &amp; continue to… https://t.co/dq9CqbAklp",Jack Reed ,D,RI 
38,Visited @QuonsetRI today to see how two RI commercial dive companies are putting their ingenuity to work saving liv… https://t.co/pOb0PRmaa5,Jack Reed ,D,RI 
39,"Our hearts go out to those communities who’ve been hit hard by #HurricaneLaura. Even after the storm passes, diffic… https://t.co/tGUpLi8GQf",Jack Reed ,D,RI 
40,"Two years ago today, Sen. John McCain passed away &amp; America lost a truly patriotic public servant, the U.S. Senate… https://t.co/pEqotCZFxi",Jack Reed ,D,RI 
41,The Post Office is a nonpartisan institution that serves ALL Americans. I strongly oppose Trump-backed efforts to s… https://t.co/LxJ6KDaGTd,Jack Reed ,D,RI 
42,Our troops overseas depend on @USPS to connect w/ loved ones &amp; cast their ballots while on deployment. Trump’s Post… https://t.co/9jGDVdTgBa,Jack Reed ,D,RI 
43,Your advocacy &amp; action is making a difference: Pres Trump’s Postmaster General Louis DeJoy says he will stop slowin… https://t.co/PGYezpuhgR,Jack Reed ,D,RI 
44,"Pres Trump’s deliberate campaign to weaken @USPS is hurting families, businesses &amp; communities. By delaying the mai… https://t.co/eLnxWYOD8u",Jack Reed ,D,RI 
45,"Trump Admin’s assault on the U.S. Postal Service has been bad for consumers, businesses, &amp; our economy. Joining… https://t.co/8YgIYoHQzO",Jack Reed ,D,RI 
46,"RT @BrandonTruittTV: It’s Official: Federal, state, and local leaders breakground on the I-95NB Viaduct. 

Scheduled completion - Fall 2025…",Jack Reed ,D,RI 
47,Breaking ground today on a new $265M project that will upgrade &amp; improve the busy I-95 Northbound Providence Viaduc… https://t.co/46cfR9D1dz,Jack Reed ,D,RI 
48,"100 years ago today, the 19th Amendment was ratified, guaranteeing American women the right to vote. We are gratefu… https://t.co/uMTpjJrzeZ",Jack Reed ,D,RI 
49,"Mr. President: If you actually want to help our country, then negotiate in good faith. Democrats put concrete propo… https://t.co/Ur5MDr0HO5",Jack Reed ,D,RI 
50,Pres Trump said he would “terminate” the mechanism that funds #SocialSecurity. That would be disastrous for seniors… https://t.co/xqeiiXZ4lX,Jack Reed ,D,RI 
51,"Happy 85th birthday, Social Security! 85 years ago today, #SocialSecurity was signed into law. It has helped genera… https://t.co/86UG4VMQ9n",Jack Reed ,D,RI 
52,"Americans depend on the Post Office to promptly, reliably &amp; securely deliver mail &amp; essential services. I'm alarmed… https://t.co/xzFH5GVaaC",Jack Reed ,D,RI 
53,Good news for RI &amp; @USCG: Two new 360-foot Offshore Patrol Cutters &amp; their crews will soon be based out of… https://t.co/eq1TyoTqdP,Jack Reed ,D,RI 
54,"RT @hansilowang: JUST IN: The #2020Census national self-response rate has ticked up to 63.3% as of Aug. 9, and the Census Bureau says there…",Jack Reed ,D,RI 
55,"RT @Habitat_org: From our “+You” thought leadership series, @SenJackReed of Rhode Island and Habitat CEO @JReckford make the case for conte…",Jack Reed ,D,RI 
56,RT @CortneyNic: TY @SenJackReed for your commitment to an accurate and complete @RICensus2020,Jack Reed ,D,RI 
57,"Safe, effective vaccines help prevent disease &amp; protect public health. Transparency is key to boosting trust &amp; ensu… https://t.co/RJlcjF9Hha",Jack Reed ,D,RI 
58,Free &amp; fair elections are the cornerstone of our democracy. As we celebrate 55th anniversary of landmark… https://t.co/7iaECishrD,Jack Reed ,D,RI 
59,"RT @ALALibrary: .@SenJackReed today on the Senate floor: ""Without a robust investment in public libraries, we will continue to struggle to…",Jack Reed ,D,RI 
60,There are thousands still without power after #Isaias. @nationalgridus assures me their crews are working around th… https://t.co/eFLq6Va07u,Jack Reed ,D,RI 
61,Congrats to @RobertMayne74 of @CharihoRegional High School &amp; Jane Ramos of Vincent J. Gallagher Middle School on wi… https://t.co/WrHqjuEVJ4,Jack Reed ,D,RI 
62,"We could be in for some severe weather. Please be prepared, stay safe, &amp; charge up those devices in case of power o… https://t.co/FlG1pB0dyd",Jack Reed ,D,RI 
63,"If Pres Trump’s goal is to hollow out, politicize, &amp; undermine DoD the way he has the State Dept &amp; Intel Community,… https://t.co/e4nU7uyBKY",Jack Reed ,D,RI 
64,"RT @rabrowne75: Top Democrat on Senate Armed Services @SenJackReed-“This is an offensive, destabilizing move &amp; Gen. Tata should not be appo…",Jack Reed ,D,RI 
65,Saddened by the loss of Lou Schwechheimer. His passion for the game of baseball &amp; the people of Pawtucket made our… https://t.co/lHN0PuZGZ5,Jack Reed ,D,RI 
66,"Schools need maximum flexibility &amp; contingencies to ensure student health, safety, &amp; well-rounded learning. The Tru… https://t.co/uWPw00Kim7",Jack Reed ,D,RI 
67,"If you’re upset about #UI ending &amp; lack of help for state/local &amp; #smallbiz, look no further than Republican infigh… https://t.co/iNdtY6GhOW",Jack Reed ,D,RI 
68,People without jobs who don't earn big paychecks are being shamed by Trump-Republicans as lazy &amp; undeserving of… https://t.co/8ZEDgMndfU,Jack Reed ,D,RI 
69,"The rich, dynamic, distinctive voice is now silent. But the example, legacy, &amp; inspiration of @repjohnlewis lives o… https://t.co/QQ4YKnLJbY",Jack Reed ,D,RI 
70,"RT @JulieNBCNews: Armed Services Top Dem @SenJackReed calls Trump ""out of touch,"" says it's ""rare"" to veto the NDAA but ""Rarer still is an…",Jack Reed ,D,RI 
71,Pres Trump is beyond disingenuous when it comes to protecting #Medicare &amp; lowering price of Rx drugs. His budgets s… https://t.co/Vc1r3VSlOI,Jack Reed ,D,RI 
72,"COVID-19 has transformed how we live, work &amp; grieve. But it hasn’t changed who we are or limited our capacity to ca… https://t.co/3KMxngfko3",Jack Reed ,D,RI 
73,Each of us must ask: How can we do a better job going forward to prevent the loss of more lives? We are each other’… https://t.co/2Z0hUhtvoI,Jack Reed ,D,RI 
74,Accompanying our grief are other emotions: Anger at the virus. Gratefulness to those who’ve helped &amp; supported us t… https://t.co/f9NfjlUeSW,Jack Reed ,D,RI 
75,"We pause &amp; reflect on the toll this pandemic has taken &amp; grieve those gone too soon. 1,000+ RI lives lost to COVID1… https://t.co/zmtvKvtrJJ",Jack Reed ,D,RI 
76,Investing federal dollars in research &amp; universities pays off. Here’s another example of how &amp; why we must continue… https://t.co/nY9hu4I6vD,Jack Reed ,D,RI 
77,Trump Admin’s disturbing use of unidentified federal agents in cities over the objections of local leaders is ineff… https://t.co/zZHQdBalHk,Jack Reed ,D,RI 
78,The health of American people &amp; U.S. economy must come first. Instead of forcing #unemployment aid to lapse while R… https://t.co/Yb32A6zaFi,Jack Reed ,D,RI 
79,RT @SenSchumer: We need to honor John Lewis by bringing the bill to restore the Voting Rights Act to the Senate floor.,Jack Reed ,D,RI 
80,"RT @Stop_Trump20: This 10 year old boy traveled 7 hours to see his hero, John Lewis.

#RIPJohnLewis

https://t.co/UJN6zTK2X1",Jack Reed ,D,RI 
