,tweet,politican,Party,State
137,The @realDonaldTrump admin is sending a strong warning today by threatening sanctions on companies who invest in Pu… https://t.co/jm9XLYtojl,John Barrasso ,R,WY 
138,"When Congress comes back next week, we will focus on a plan to get people back to work, get kids back to school &amp; s… https://t.co/jkBJHBvn1W",John Barrasso ,R,WY 
139,"RT @SenateGOP: As a doctor, I trust the science &amp; data.

We can't open recklessly.

But 40 million Americans lost their jobs during the shu…",John Barrasso ,R,WY 
140,Wrote in @RealClearNews about how a second shutdown from #coronavirus would put the economy back on life support. W… https://t.co/luZ8435fq8,John Barrasso ,R,WY 
141,RT @MariaBartiromo: Sen. Barrasso on what needs to be in next COVID-19 stimulus bill https://t.co/2T2JrlJqcb @SundayFutures @FoxNews @SenJo…,John Barrasso ,R,WY 
142,"We need another #coronavirus bill, &amp; it needs to help get people back to work, get kids back to school, save lives,… https://t.co/fi3xliE4Zr",John Barrasso ,R,WY 
143,The Cowboy state has greatly contributed to America’s art &amp; music history as well. For more information visit:… https://t.co/oyPy1z8mZ6,John Barrasso ,R,WY 
144,"Since the beginning, WY servicemen &amp; servicewomen have gone above &amp; beyond the call of duty to protect our freedoms… https://t.co/vUAg0m88sk",John Barrasso ,R,WY 
145,"Teachers of WY, @librarycongress has compiled a wonderful amount of unique educational resources on WY to share in… https://t.co/Wc7SudRe3V",John Barrasso ,R,WY 
146,"In celebration of WY’s 130th b-day, @librarycongress has shared all sorts of great information about our state. Fro… https://t.co/juylM7n1S7",John Barrasso ,R,WY 
147,".@SpeakerPelosi has surrendered to the mob. It shows you how radical, out of touch &amp; dangerous Democrats have becom… https://t.co/FBgDndyXha",John Barrasso ,R,WY 
148,.@realDonaldTrump is right. We need to get politics out of #coronavirus recovery &amp; get children back in school. We… https://t.co/8YBmJbefgg,John Barrasso ,R,WY 
149,"Happy 130th birthday Wyoming! On July 10, 1890, Wyoming became the 44th state to join the Union. Bobbi and I love c… https://t.co/uHvkMRYhdP",John Barrasso ,R,WY 
150,Important White House meeting today between President @realDonaldTrump and Mexican President @lopezobrador_. As we… https://t.co/IraSrG4ojc,John Barrasso ,R,WY 
151,Happy #IndependenceDay from the @CodyStampede parade — one of the most iconic and patriotic #4thofJuly celebrations… https://t.co/stYybShBCv,John Barrasso ,R,WY 
152,Bobbi and I wish everyone a happy #IndependenceDay! https://t.co/haWZEQQGoI,John Barrasso ,R,WY 
153,"With patriotism and appreciation for our freedoms, Cody celebrates their 101st annual Stampede with parades, rodeos… https://t.co/kpKw3llz9Q",John Barrasso ,R,WY 
154,"#NDAA promotes a winning strategy by modernizing our nuclear defenses, maintaining our high-tech edge over China &amp;… https://t.co/QB5pI6zQlR",John Barrasso ,R,WY 
155,"RT @SenateGOP: 4.8 MILLION JOBS ADDED LAST MONTH!!

Happy Independence Day, America! 🇺🇸 https://t.co/86VsKhAre7",John Barrasso ,R,WY 
156,RT @EPWGOP: Chairman @SenJohnBarrasso: “House Democrats are more committed to the Green New Deal than dealing w/ crumbling roads &amp; bridges.…,John Barrasso ,R,WY 
157,"Yesterday, I spoke with leaders of the Northern Arapaho tribe in WY. There was a delay in getting all #coronavirus… https://t.co/sM6UmWAkgZ",John Barrasso ,R,WY 
158,RT @EPWGOP: Chairman @SenJohnBarrasso: “Passing America’s Transportation Infrastructure Act into law is critical for our nation’s economic…,John Barrasso ,R,WY 
159,"#USMCA is a win for America &amp; for American workers. #USMCA will increase jobs, boost the economy &amp; encourage econom… https://t.co/yGU3FEgxQZ",John Barrasso ,R,WY 
160,Went on @FoxNews @AmericaNewsroom this morning to discuss new #coronavirus cases and what we can do to help stop th… https://t.co/aj2EHrGIMm,John Barrasso ,R,WY 
161,"RT @AmericaNewsroom: LISTEN: ""As a doctor the basics are proper hygiene, distancing and wearing masks"" - @SenJohnBarrasso discusses guideli…",John Barrasso ,R,WY 
162,"RT @EPWGOP: Chairman @SenJohnBarrasso on @FoxBusiness with @MariaBartiromo this morning: Senate infrastructure bill is bipartisan, ready to…",John Barrasso ,R,WY 
163,The Senate will confirm the 200th Trump judicial nominee this week. Republicans are replacing liberal activist judg… https://t.co/QSEWd6Mn8p,John Barrasso ,R,WY 
164,RT @SenateGOP: 200. https://t.co/HGThyqYTot,John Barrasso ,R,WY 
165,"RT @SenateGOP: ⚖️ BREAKING ⚖️

Senate Republicans have confirmed the 200th judge of @realdonaldtrump's presidency.

7 out of 12 of America'…",John Barrasso ,R,WY 
166,"RT @SenateGOP: Senate Democrats just blocked police reform.

RT so the whole world knows. https://t.co/b9dp8XuNDG",John Barrasso ,R,WY 
167,"Senate Democrats are threatening to filibuster the #JUSTICEAct. This reform bill is serious, significant, substanti… https://t.co/nUZeU23ESD",John Barrasso ,R,WY 
168,"RT @EPWGOP: Chairman @SenJohnBarrasso: “China, not America, lied about its contributions to the spread of the coronavirus and a changing cl…",John Barrasso ,R,WY 
169,"RT @SenKevinCramer: Thanks to @RonWyden, @SenJohnBarrasso  @SenDougJones, @SenatorEnzi, 
@SenJohnHoeven, and @SteveDaines for joining our l…",John Barrasso ,R,WY 
170,"RT @SenMcSallyAZ: ICYMI: China will stop at nothing for world dominance. It seeks to surpass America’s economy, our military might, and our…",John Barrasso ,R,WY 
171,"RT @SenateGOP: 👀 Conference Chairman @SenJohnBarrasso on @CNN:

@SenatorTimScott's bill—The JUSTICE Act—is serious. It's sensible. It's sig…",John Barrasso ,R,WY 
172,"With the #JUSTICEAct we have a real opportunity to make significant progress in the area of police reform. In turn,… https://t.co/96oupGPU90",John Barrasso ,R,WY 
173,"The #JUSTICEAct is serious, sensible, significant legislation that can make a real difference. It will increase bod… https://t.co/ZzRfT9tULt",John Barrasso ,R,WY 
174,RT @SpecOlymWY: Special Olympics has been a revolution in so many ways.  My favorite is the empowerment of our athletes. Through Global Mes…,John Barrasso ,R,WY 
175,"Pine Bluffs, with its welcoming plaza and mural for veterans, celebrated our American heroes today. Bricks were lai… https://t.co/Ez8lDvvgUl",John Barrasso ,R,WY 
176,Went on @SquawkCNBC to talk about #coronavirus &amp; our nation’s economic recovery. Any new legislation to deal with t… https://t.co/OdXX92SfvB,John Barrasso ,R,WY 
177,"RT @SenateGOP: June 19, 1865: Major General Granger announced in Galveston, Texas that the Civil War was over and those enslaved were now f…",John Barrasso ,R,WY 
178,"RT @SquawkCNBC: ""Let me be very clear: there will not be another shutdown of the country in this economy. We are much better prepared to de…",John Barrasso ,R,WY 
179,"RT @WashTimesOpEd: John Barrasso and Martha McSally: “With billions in investments and a stolen technology base, China is no friend.” @SenJ…",John Barrasso ,R,WY 
180,Getting people back to work is the most important thing to get the economy moving again. If more stimulus spending… https://t.co/XV13WraWjV,John Barrasso ,R,WY 
181,Lowering fees gives producers relief as coal production declines &amp; ensures continued revenue for AML cleanup. Relea… https://t.co/13eLzeX4LI,John Barrasso ,R,WY 
182,.@SenatorEnzi &amp; I introduced a bill to reauthorize Abandoned Mine Land fees. AML fees provide resources to reclaim… https://t.co/C7AI5ku7Jl,John Barrasso ,R,WY 
183,RT @EPWGOP: Chairman @SenJohnBarrasso at today’s oversight hearing on challenges facing recycling: “We have a shared responsibility to keep…,John Barrasso ,R,WY 
184,.@SenatorTimScott’s #JUSTICEAct is practical legislation that makes bipartisan justice reform a reality. Rather tha… https://t.co/aseCvGWdHq,John Barrasso ,R,WY 
185,"This weekend, the Hulett community hosted the 73rd annual Hulett rodeo. A big thank you to all the organizers and v… https://t.co/vJGs8Ylrx8",John Barrasso ,R,WY 
186,RT @SenateGOP: Senate Republicans wish President @realDonaldTrump a happy birthday! https://t.co/JRK6Y8Ynlw,John Barrasso ,R,WY 
187,"Beautiful day in Greybull for the Days of ‘49 parade. For 75 years, friends and families have come together to comm… https://t.co/CJxqQXYq5h",John Barrasso ,R,WY 
188,"RT @SenateGOP: Economists → wrong

Democrats → wrong

""Experts"" → wrong

America is coming back.

And we’re coming back strong.

🇺🇸💪 https:…",John Barrasso ,R,WY 
189,RT @RepLizCheney: This week I joined @SenatorEnzi and @SenJohnBarrasso in requesting an extension of exploratory unit deadlines for oil and…,John Barrasso ,R,WY 
190,"A slight rise in #coronavirus cases was expected as people went back to work &amp; back into their communities, but we… https://t.co/lwONYpMtAj",John Barrasso ,R,WY 
191,"In a public-private partnership we are calling Operation Warp Speed, researchers, scientists &amp; doctors are making r… https://t.co/FcGImJR5Qt",John Barrasso ,R,WY 
192,"Radical, left-wing, Democrat lawmakers want to defund the police. Without police, crime would go through the roof,… https://t.co/faB610TNab",John Barrasso ,R,WY 
193,What happened to George Floyd should never happen to anyone in America. This is not equal justice under the law. We… https://t.co/FTMZAF2fkE,John Barrasso ,R,WY 
194,"RT @AmericaNewsroom: ""We need a bipartisan solution, something that is lasting.. we could even name it the George Floyd Act."" @SenJohnBarra…",John Barrasso ,R,WY 
195,"On #DDay, we remember the 156,000 American, British, and Canadian troops who stormed the beaches of Normandy, Franc… https://t.co/IgcFQIw8sA",John Barrasso ,R,WY 
196,"RT @SenateGOP: Weeee’re baaaack!!! 🇺🇸
 
jobs → jobs → JOBS! https://t.co/o2pLkjczdd",John Barrasso ,R,WY 
197,"RT @SenateGOP: Conference Chairman @SenJohnBarrasso:

Our nation needs to listen to the voices of African Americans about police brutality.…",John Barrasso ,R,WY 
198,The #NordStream2 pipeline is a trap; it makes our allies more dependent on Russia. We must block efforts to complet… https://t.co/poqAkiuJy4,John Barrasso ,R,WY 
199,"Today, @SenTedCruz, @SenatorShaheen, @SenTomCotton, @SenRonJohnson, &amp; I introduced legislation clarifying &amp; expandi… https://t.co/vAEqpkBUjS",John Barrasso ,R,WY 
0,RT @BudgetGOP: THIS WEEK - @BudgetGOP holds a hearing on the Congressional Budget Office’s updated budget outlook https://t.co/eARS0oVqxn,Michael B. Enzi ,R,WY 
1,Wyoming is proud of our @wyoguard men and women who lead by example and are there to help when called upon. https://t.co/YV9C9QGapz,Michael B. Enzi ,R,WY 
2,"Happy birthday, @usairforce! Wyoming is proud to be home to F.E. Warren Air Force Base and the strong military comm… https://t.co/csUzS1gcBM",Michael B. Enzi ,R,WY 
3,"RT @BudgetGOP: NEWS- Tenth Installment of @NTU's ""No Brainers"" List: Ten Bipartisan Bills That Can Bridge the Partisan Divide -  Featuring…",Michael B. Enzi ,R,WY 
4,"RT @andrew_lautz: The BCBRA, from @SenatorEnzi and @SenWhitehouse, is the first major set of bipartisan budget process reforms passed by th…",Michael B. Enzi ,R,WY 
5,Happy Constitution Day! Our Founding Fathers signed this important document 233 years ago today. It has remained at… https://t.co/U7yQNJCu3d,Michael B. Enzi ,R,WY 
6,"RT @BudgetGOP: ICYMI - @BudgetGOP Chair @SenatorEnzi ""We should undertake a serious, bipartisan review to find improvements to the system,…",Michael B. Enzi ,R,WY 
7,September is National Workforce Development Month. I’m proud to join a bipartisan resolution to recognize job train… https://t.co/Py5gAAVXaj,Michael B. Enzi ,R,WY 
8,"I’m disappointed in the EPA’s denial of small refinery waivers. The RFS program is in many ways a broken system, an… https://t.co/pH9T0aQQG7",Michael B. Enzi ,R,WY 
9,This will be the last year I have the honor of nominating outstanding Wyoming students to our military service acad… https://t.co/Sk5r7chHiY,Michael B. Enzi ,R,WY 
10,Carbon capture technologies should remain a priority. I joined a bipartisan group calling for the inclusion of the… https://t.co/6Fbjhl4D3Z,Michael B. Enzi ,R,WY 
11,"Today we remember the tragedy our country endured on September 11, 2001. May we forever honor the innocent lives we… https://t.co/qFiW1k6C6l",Michael B. Enzi ,R,WY 
12,RT @SenatorRisch: Idaho has a proven track record in species recovery. Glad to partner with @SenatorEnzi to move this important legislation…,Michael B. Enzi ,R,WY 
13,I was glad to hear the surgeon general talk about steps the federal government is taking to ensure that a possible… https://t.co/2ygWbPaDSA,Michael B. Enzi ,R,WY 
14,There are unique challenges in pediatric vaccine research because of the safety and ethical concerns about enrollin… https://t.co/DGw1MX4qwk,Michael B. Enzi ,R,WY 
15,Today I urged the Environment and Public Works Committee to pass my Grizzly Bear State Management Act so these bear… https://t.co/gyJXgomGnI,Michael B. Enzi ,R,WY 
16,Wildlife experts and federal officials agree that the grizzly bears in Greater Yellowstone Ecosystem have been full… https://t.co/hpcpDA8y0y,Michael B. Enzi ,R,WY 
17,Sunday marked the final stop for the Louisa Swain convoy at the 150th anniversary reenactment of Louisa Swain’s 1st… https://t.co/dzP3CnxMRw,Michael B. Enzi ,R,WY 
18,"RT @SenJohnBarrasso: WY has always led the fight for women’s rights. 150 years ago today, Louisa Swain cast a historic vote in Laramie. She…",Michael B. Enzi ,R,WY 
19,RT @LouisaSwain6: The re-enactment of Louisa’s historic vote. #firstwomanvoter https://t.co/v1Hzv0OVKG,Michael B. Enzi ,R,WY 
20,RT @LouisaSwain6: The moment the Louisa Swain convoy arrived at the Wyoming Women’s History House in Laramie after the 1700 mile trek from…,Michael B. Enzi ,R,WY 
21,"RT @visitwyoming: To honor the 150th anniversary of Louisa Swain’s historic first vote, today we encourage you to share stories and images…",Michael B. Enzi ,R,WY 
22,"In 1870, Louisa Swain cast her ballot in Laramie - becoming the world’s 1st woman to vote under laws recognizing wo… https://t.co/EjcnoiEzYd",Michael B. Enzi ,R,WY 
