,tweet,politican
79,RT @Mike_Pence: LIVE: The @WhiteHouse Coronavirus Task Force Holds a Press Briefing. https://t.co/NOwQUuZoYW,Pence
80,RT @SecondLady: It was an honor today to join @WeArePREVENTS in launching the national public health campaign called REACH. As the Lead Amb…,Pence
81,RT @SecondLady: Thank you to @POTUS for prioritizing getting our students &amp; teachers back in the classroom in a safe and responsible way. T…,Pence
82,RT @WhiteHouse: Inside today’s White House summit on reopening American schools: https://t.co/A68ueVC88u https://t.co/f0tlQRW7iF,Pence
83,"RT @WhiteHouse: For the wellbeing of our children and country, students must begin safely learning again and receiving supportive services…",Pence
84,RT @Mike_Pence: President @realDonaldTrump's action in suspending all travel from China at the end of January bought our Nation valuable ti…,Pence
85,RT @Mike_Pence: The WHO let the world down by not informing the wider world of this pandemic as it began in China. It's no surprise that Jo…,Pence
86,"RT @Mike_Pence: President @realDonaldTrump has made it clear, as we Open Up America Again we need to Open Up America’s Schools. https://t.c…",Pence
87,"RT @WhiteHouse: Dr. Sally Goza, Pediatrician and President of @AmerAcadPeds, explains what we know about the importance of school for child…",Pence
88,"RT @WhiteHouse: President @realDonaldTrump: ""It's so important to open our schools."" https://t.co/KFcwLcVuie",Pence
89,"RT @WhiteHouse: ""Because of what our healthcare workers have done—because of the innovation and the medicines that we've been able to make…",Pence
90,"RT @Mike_Pence: Today’s roundtable was one more installment in President @realDonaldTrump’s commitment to make sure that our states, famili…",Pence
91,RT @Mike_Pence: We are grateful to parents around America who stepped up like never before to become the teachers for their children and we…,Pence
92,RT @Mike_Pence: It's important that we reopen schools for academic &amp; intellectual development but it's also vitally important that we remem…,Pence
93,RT @Mike_Pence: The @WhiteHouse Coronavirus Task Force had a good call with Governors. Reopening schools is first and foremost about Americ…,Pence
94,RT @realDonaldTrump: SCHOOLS MUST OPEN IN THE FALL!!!,Pence
95,"RT @Mike_Pence: Good meeting of the @WhiteHouse Coronavirus Task Force today. As we see cases rise in some areas, we are ensuring states ha…",Pence
96,"RT @Mike_Pence: Happy Independence Day, America! 🇺🇸 https://t.co/UDfyaZkba7",Pence
97,RT @Mike_Pence: Productive briefing with the @GovRonDeSantis. Thank you for your leadership during this unprecedented time. We stand strong…,Pence
98,RT @Mike_Pence: Just landed in Florida for a briefing with @GovRonDeSantis on the Coronavirus. We’re all in this together.,Pence
99,RT @Mike_Pence: It was my honor and privilege to welcome 16 remarkable individuals from every walk of life to the @WhiteHouse as they offic…,Pence
100,RT @Mike_Pence: Wheels up to meet with @GovRonDeSantis and bring our message to the people of Florida. We are with you and we will make sur…,Pence
101,RT @WhiteHouse: LIVE: President @realDonaldTrump at Spirit of America Showcase https://t.co/xLIniJuTLs,Pence
102,RT @Mike_Pence: Today’s jobs report is evidence that the American economy is coming back strong and it’s a testament to the resilience and…,Pence
103,RT @Mike_Pence: We’ll keep opening up America and get the American people back to work. https://t.co/Z82nqbzFhR,Pence
104,RT @Mike_Pence: Watch LIVE as we officially welcome 16 new Americans to the United States of America! https://t.co/S9Y1q3yUq7,Pence
105,"RT @Mike_Pence: President @realDonaldTrump has cut taxes, rolled back regulation, fought for free and fair trade, unleashed American energy…",Pence
106,"RT @WhiteHouse: Jobs, jobs, jobs! https://t.co/o8Fr6DDePy",Pence
107,"RT @Mike_Pence: It’s jobs day in America and the month of June brought another HUGE job increase, crushing all expectations!
 
Under the le…",Pence
108,RT @WhiteHouse: LIVE: President @realDonaldTrump holds a briefing https://t.co/cWuZh8q05V,Pence
109,RT @WhiteHouse: 4.8 million jobs added—the biggest monthly gain ON RECORD! 🇺🇸 https://t.co/nP0smbdwqq,Pence
110,RT @Mike_Pence: We’re all in this together. https://t.co/bNucCtfY6C,Pence
111,RT @Mike_Pence: Help is on the way for our amazing health care workers in Arizona and around the Country. We will spare no expense to provi…,Pence
112,RT @Mike_Pence: To the people of Arizona: We’re with you and we’ll make sure you have whatever you need to meet this moment. https://t.co/a…,Pence
113,"RT @Mike_Pence: Thank you, Governor @dougducey for today’s briefing and your strong leadership to Slow the Spread in Arizona. Our Message t…",Pence
114,RT @Mike_Pence: Just arrived in Phoenix. Looking forward to having a productive meeting and briefing on the Coronavirus with Governor @doug…,Pence
115,"RT @Mike_Pence: Today marks a HISTORIC day for our Nation! On January 29, 2020 President @realDonaldTrump signed the #USMCA into law and to…",Pence
116,RT @Mike_Pence: Heading to Arizona with @DHS_Wolf and members of the @WhiteHouse Coronavirus Task Force to meet with Governor @dougducey.…,Pence
117,"RT @Mike_Pence: Honored visit US Public Health Service Headquarters in Rockville, MD to pay a debt of gratitude to some amazing women &amp; men…",Pence
118,RT @Mike_Pence: The ability for American families to choose where their child goes to school should not be based on zip code or income. Tod…,Pence
119,RT @WhiteHouse: The Paycheck Protection Program has proven to be a lifeline for entrepreneurs all over America—ensuring they can keep their…,Pence
120,RT @Mike_Pence: It was a pleasure to speak with @SBAList today to stand firm with what they are doing to protect the lives of the unborn. L…,Pence
121,"RT @Mike_Pence: After today’s disappointing decision by SCOTUS, one thing is clear: We need more Conservative justices on the U.S. Supreme…",Pence
122,RT @Mike_Pence: Good meeting with the @WhiteHouse Coronavirus Task Force and America’s Governors. We are continuing to work with all of our…,Pence
123,"RT @Mike_Pence: Thank you, @GovAbbott for the briefing in Dallas &amp; for your strong leadership putting the health of Texans first. As cases…",Pence
124,"RT @Mike_Pence: The foundation of America is freedom, and the foundation of freedom is faith. The Bible says, “where the Spirit of the Lord…",Pence
125,"RT @Mike_Pence: I believe with all my heart that if we hold fast to Him that we will see our way through these challenging times, we will r…",Pence
126,RT @Mike_Pence: President @realDonaldTrump and our Administration celebrate freedom every day by upholding the ideals on which this Nation…,Pence
127,"RT @Mike_Pence: Thank you, @firstdallas &amp; @robertjeffress for an inspiring Celebrate Freedom Sunday! The Bible tells us, “it was for freedo…",Pence
128,RT @Mike_Pence: Nearly half of those testing positive are Americans under the age of 35 and those that are requiring to be hospitalized is…,Pence
129,"RT @Mike_Pence: We will continue to support America’s Governors as we see cases increase, particularly in states across the Sun Belt. https…",Pence
130,"RT @Mike_Pence: Because of the leadership of President @realDonaldTrump, our partnership with America’s Governors, and the innovation of ou…",Pence
131,"RT @Mike_Pence: Just landed in the great state of Texas with @SecretaryCarson and @JohnCornyn!

Tune in for Celebrate Freedom Sunday at Fir…",Pence
132,"RT @Mike_Pence: Heading to Dallas, TX today with @SecretaryCarson and @JohnCornyn for Celebrate Freedom Sunday at First Baptist Dallas with…",Pence
133,"RT @Mike_Pence: Because of what the American people have done, we slowed the spread, we flattened the curve and we saved lives.",Pence
134,RT @Mike_Pence: By calling on the American people to embrace the mitigation efforts put forth by President @realDonaldTrump and America’s G…,Pence
135,RT @Mike_Pence: We have exponentially scaled testing capacity by partnering with the private sector and cutting regulatory red tape to go f…,Pence
136,RT @Mike_Pence: https://t.co/qDPEQplKWH,Pence
137,RT @Mike_Pence: Proud to stand with the men &amp; women of Law Enforcement &amp; Community Leaders at the Youngstown Police Department today. We’re…,Pence
138,"RT @Mike_Pence: On this 70th Anniversary of the start of the Korean War, we honor those who fought &amp; served, like my late father, Lt. Edwar…",Pence
139,RT @Mike_Pence: Riding in style in the Endurance at @LordstownMotors! https://t.co/o90ky2qrA1,Pence
140,"RT @Mike_Pence: As the Transition to Greatness forges on, with President @realDonaldTrump in the @WhiteHouse and with great hardworking Ame…",Pence
141,"RT @Mike_Pence: On every single promise made to the people of Ohio, President @realDonaldTrump DELIVERED. We have cut taxes, roll back red…",Pence
142,RT @Mike_Pence: Amazing day at @LordstownMotors for the unveiling of the first fully electric pickup truck on the market in the United Stat…,Pence
143,RT @Mike_Pence: Watch LIVE: Remarks from @LordstownMotors on Opening Up America Again! https://t.co/m4TON2GG6L,Pence
144,RT @Mike_Pence: Just landed in the Buckeye State! Heading to @LordstownMotors for the unveiling of their new electric pickup truck! https:/…,Pence
145,"RT @SecBrouillette: It’s an awesome day to visit “Voltage Valley” in Ohio and I am honored to join VP @Mike_Pence. Today, we’ll get to see…",Pence
146,RT @Mike_Pence: Wheels up to Ohio with @SecBrouillette to visit @LordstownMotors! President @realDonaldTrump has unleashed American energy…,Pence
147,RT @SecondLady: Wonderful hosting military families at the @VP Residence yesterday in celebration of National Pollinator Week. Children wer…,Pence
148,"RT @WhiteHouse: The United States and Poland share a longstanding strategic relationship firmly rooted in shared values of freedom, the rul…",Pence
149,RT @realDonaldTrump: https://t.co/uVyINiSqH0,Pence
150,"RT @WhiteHouse: Today, President @realDonaldTrump took action to help ensure that children in America's foster care system receive the supp…",Pence
151,"RT @Mike_Pence: Today, President @realDonaldTrump signed a historic child welfare executive order, bringing all adoption partners to the ta…",Pence
152,RT @SecondLady: Bee-zy day at the @VP Residence celebrating National #PollinatorWeek &amp; learning about bees with military families! So fun s…,Pence
153,RT @SecondLady: Bee-autiful day celebrating #PollinatorWeek w/ military children &amp; their parents at the @VP Residence! I read “Hooray for B…,Pence
154,RT @Mike_Pence: President @realDonaldTrump &amp; our Administration will continue to stand for school choice for every family as we work to cre…,Pence
155,"RT @Mike_Pence: School choice is an idea whose time has come and as this movement grows, we’ll continue to fight to give every parent the r…",Pence
156,"RT @Mike_Pence: Thank you @STEM_Saratoga, @BetsyDeVosED, @KellyannePolls, @twgray, and everyone at Waukesha STEM Academy. Thirty years ago,…",Pence
157,"RT @Mike_Pence: Hello, Wisconsin! Great to be here with @RepBryanSteil and @RepGrothman! https://t.co/DMElB4EX5x",Pence
158,RT @Mike_Pence: Heading to Wisconsin! President @realDonaldTrump and our Administration stand for school choice and firmly believe that you…,Pence
159,RT @Mike_Pence: Traveling to Wisconsin tomorrow with @BetsyDeVosED for a roundtable on the importance of school choice in our Country. No f…,Pence
160,"RT @Mike_Pence: Happy Father’s Day to all of America’s Dads &amp; especially to my late father, Ed Pence, a kid who grew up in the big city, se…",Pence
161,RT @Mike_Pence: Honored to hear from faith &amp; community leaders today in Tulsa about how we can support the African American community. With…,Pence
162,"RT @Mike_Pence: On this day, we also honor the unbreakable spirit and countless contributions of African Americans throughout our history w…",Pence
163,"RT @Mike_Pence: On this #Juneteenth, we remember the millions of African Americans who suffered the evils of slavery and commemorate the hi…",Pence
164,"RT @SecondLady: Preventing suicide among our #Veterans and our nation is the highest priority. If you or a loved one needs help, please fin…",Pence
165,"RT @Mike_Pence: I’m proud to report, that after a challenging time in our Nation, every state in this Country and American businesses large…",Pence
166,"RT @Mike_Pence: Thank you, Chardam Gear Company and Casadei Steel Inc., for the warm welcome today! It was a great privilege to be in Michi…",Pence
167,"RT @Mike_Pence: Watch LIVE: Remarks at Casadei Steel Inc. in Sterling Heights, MI https://t.co/HXML1GBGSo",Pence
168,"RT @Mike_Pence: The Engine House is an amazing establishment owned by two incredible Michigan firefighters, who have spent decades serving…",Pence
169,RT @Mike_Pence: Just landed in the Great Lakes State where businesses large and small are reopening and Americans are getting back to work!…,Pence
