,tweet,politican,Party,State
169,Speaking with @seanhannity in just a few minutes about today’s @senjudiciary hearing with former Deputy Attorney Ge… https://t.co/sfBOPxyclg,Lindsey Graham ,R,SC 
170,"Speaking with @seanhannity now.

LISTEN:
https://t.co/SVRp7qET3T",Lindsey Graham ,R,SC 
171,"RT @senjudiciary: Chairman @LindseyGrahamSC will lead a hearing titled, ""Oversight of the Crossfire Hurricane Investigation: Day 2.""

Watch…",Lindsey Graham ,R,SC 
172,"RT @MikeABCColumbia: South Carolina Senator @LindseyGrahamSC today on the Carolina-Clemson rivalry being canceled: ""It's unacceptable... we…",Lindsey Graham ,R,SC 
173,"RT @jslovegrove: Here at @UofSCSOM this afternoon, where @LindseyGrahamSC is discussing telemedicine and expanding broadband access. #scpol…",Lindsey Graham ,R,SC 
174,"📍 ICYMI 📍

Spoke today at @UofSCSOM this afternoon and discussed the promise of telemedicine and the need to expand… https://t.co/noluf6je99",Lindsey Graham ,R,SC 
175,"A positive development in the #TikTok negotiations.

Thank you President Trump for protecting American consumers fr… https://t.co/yiJzlL4rU3",Lindsey Graham ,R,SC 
176,"What’s the right answer? 

Have an American company like Microsoft take over TikTok. 

Win-win. 

Keeps competition… https://t.co/wICiOzaZro",Lindsey Graham ,R,SC 
177,"To fans and users of #TikTok I understand your concerns. 

However President Trump is right to want to make sure th… https://t.co/fzElpvnTxg",Lindsey Graham ,R,SC 
178,"Aiming to “bring back the medical supply chain into the United States,” Sen. Lindsey Graham (R-SC) earlier this wee… https://t.co/K329GgrV0A",Lindsey Graham ,R,SC 
179,"Speaking with @seanhannity in just a few minutes.

LISTEN:
https://t.co/SVRp7qET3T",Lindsey Graham ,R,SC 
180,RT @senjudiciary: Today the Committee approved the Civil Justice for Victims of COVID Act to allow American citizens to sue China in federa…,Lindsey Graham ,R,SC 
181,"Speaking with @seanhannity today at 4:05 pm about the latest news on General Flynn.

LISTEN LIVE:
https://t.co/SVRp7qET3T",Lindsey Graham ,R,SC 
182,"To my liberal friends: be careful what you wish for.
 
A rehearing of the basic concept that judges are not prosecu… https://t.co/R5kPTcc0ps",Lindsey Graham ,R,SC 
183,"The General Flynn case has gone from being a joke to scary. 

The idea that federal judges would stop the governmen… https://t.co/H5eiVEdJ45",Lindsey Graham ,R,SC 
184,"My goal is to continue safely reopening our economy and schools for the fall.  

I believe we can achieve these goa… https://t.co/NMcMJtIiut",Lindsey Graham ,R,SC 
185,"Last month, the South Carolina Republican primary set a new state record as over 460,000 Republicans went to the po… https://t.co/9ZJ2yNyoUy",Lindsey Graham ,R,SC 
186,While I share the president's concern about fraud in elections that use mail ballots as the primary source of votin… https://t.co/CBSKbvjGEM,Lindsey Graham ,R,SC 
187,"I was very sorry to hear of the passing of #HermanCain, 
 a friend and great voice for conservatism.  

Mr. Cain wa… https://t.co/K4oE68Nwmd",Lindsey Graham ,R,SC 
188,"What does the U.S. Made Act mean? For South Carolina, it means jobs. It means a new market. For our doctors, nurses… https://t.co/qhDhUL5fLl",Lindsey Graham ,R,SC 
189,Great to see @SecPompeo and the Trump administration doubling down on sanctions against the murderous Assad regime.… https://t.co/BmAUzjHu6W,Lindsey Graham ,R,SC 
190,The #BarrHearing in the House Judiciary Committee turned into an audition by liberal Democrats to make the @MSNBC / @CNN highlight reel.,Lindsey Graham ,R,SC 
191,"When he was allowed to speak, he gave reasoned answers to the questions presented by the committee.  

Well done Attorney General Barr!",Lindsey Graham ,R,SC 
192,"He sat patiently and politely, enduring endless badgering on multiple questions from committee Democrats all the wh… https://t.co/ksN7UcifXs",Lindsey Graham ,R,SC 
193,"As to today’s House Judiciary Committee hearing with Attorney General Barr:

If this had been a fight they would have stopped it!",Lindsey Graham ,R,SC 
194,"RT @thehill: Sen. Lindsey Graham: ""Last time we didn't do much about China -- this time we are."" https://t.co/5JVYceAAhf",Lindsey Graham ,R,SC 
195,"RT @NikkiHaley: Great leadership by @LindseyGrahamSC, @SenCapito, and @SenatorRounds for sponsoring a provision mandating the federal gover…",Lindsey Graham ,R,SC 
196,"In Nadler’s world, the Rule of Law means ‘Anything To Get Trump’ is OK.

#BarrHearing",Lindsey Graham ,R,SC 
197,"The House Judiciary Committee is totally indifferent to the fact that for a 3-year period DOJ and the FBI:

▶️ ille… https://t.co/Q00QAwgt5r",Lindsey Graham ,R,SC 
198,The House Judiciary Committee has not had one hearing regarding the Horowitz IG report on DOJ/FISA abuse.,Lindsey Graham ,R,SC 
199,Crossfire Hurricane was rotten to the core and the Mueller investigation had no lawful predication.,Lindsey Graham ,R,SC 
0,".@USArmy Sergeant Major Thomas ""Patrick"" Payne is the definition of bravery. You make South Carolina and our nation… https://t.co/5iEEDrMNIA",Tim Scott ,R,SC 
1,"September 11, 2001, is a day we will #neverforget...
We will continue to stand against those who do us harm and tho… https://t.co/70dFrIE5JJ",Tim Scott ,R,SC 
2,Today I introduced a resolution with @SenBooker to designate September as #SickleCellAwarenessMonth. Through consis… https://t.co/syHqrSVZKS,Tim Scott ,R,SC 
3,"Senate Democrats continue to play politics with the lives of the American people. Shameful.

Read more here:… https://t.co/RuwkbkfYoS",Tim Scott ,R,SC 
4,#LiveWithTim is back! Please join us for a special Instagram live tomorrow with @EmmittSmith22. We will be discussi… https://t.co/Z5zgoQjYCu,Tim Scott ,R,SC 
5,"During this year’s #HBCUWeek, I want to take the time to honor these distinguished institutions that prepare thousa… https://t.co/1ShyTR5t2b",Tim Scott ,R,SC 
6,"American workers directly build the strength, prosperity, and well-being of our great country. We celebrate your co… https://t.co/JIEKlOC6Tj",Tim Scott ,R,SC 
7,"ICYMI: Huge (1,500 permanent jobs, hundreds more seasonal jobs) #OpportunityZones announcement in Hampton County ea… https://t.co/4LuFM4c4KK",Tim Scott ,R,SC 
8,"RT @SenatorTimScott: ➡️ 102 days since George Floyd was murdered.

➡️ 72 days since @SenateDems blocked police reform.

➡️ 12 days since Ja…",Tim Scott ,R,SC 
9,"➡️ 102 days since George Floyd was murdered.

➡️ 72 days since @SenateDems blocked police reform.

➡️ 12 days since… https://t.co/ScPTAwZeZg",Tim Scott ,R,SC 
10,Check out this special edition of #TwoWithTim Overtime! We must keep believing in our future because the best is ah… https://t.co/fkEnvZuNgm,Tim Scott ,R,SC 
11,"RT @RepMarkWalker: Ready to hit the airwaves again tomorrow to guest host @KCOnTheRadio.

Our star-studded lineup includes:

@SenatorTimSco…",Tim Scott ,R,SC 
12,Small businesses are the backbone of this country. We must provide resources for small business owners so that they… https://t.co/5dsxFpD7Sb,Tim Scott ,R,SC 
13,"GREAT NEWS! We have two new women’s business centers in South Carolina. 
https://t.co/kuhPslL9PU",Tim Scott ,R,SC 
14,"GREAT NEWS: #OpportunityZones are creating hundreds of jobs in Hampton County!

Read more here:… https://t.co/t7UREJiyWd",Tim Scott ,R,SC 
15,"#ICYMI Check out this video of my colleagues trying to answer some South Carolina trivia! 

https://t.co/SH43y5H2jT",Tim Scott ,R,SC 
16,"The @WSJ Editorial Board on #SchoolChoice: “Nothing matters more to social justice than educational opportunity...”
https://t.co/6G7x8Vgb8J",Tim Scott ,R,SC 
17,"If passed, both bills would expand access to broadband to folks in underserved communities. My legislation would in… https://t.co/xKIiZTXV5d",Tim Scott ,R,SC 
18,That’s why I introduced two bills in Washington addressing broadband issues facing many in our country: the Connect… https://t.co/AoV7KdrErf,Tim Scott ,R,SC 
19,"Many South Carolina families, businesses, and underserved communities across our nation are feeling the burden of l… https://t.co/EJ3jOH4NQ4",Tim Scott ,R,SC 
20,South Carolina grieves the loss of her native son. Thank you @ChadwickBoseman for being a bright light and inspirin… https://t.co/a2g66sMrEO,Tim Scott ,R,SC 
21,"""The #SchoolChoiceNowAct... can help families and educators navigate these uncharted waters. The legislation extend… https://t.co/6M2nFy83vn",Tim Scott ,R,SC 
22,🙏🏿 for all those affected by #HurricaneLaura and thank you to all those going to help! https://t.co/fubpWXGuyh,Tim Scott ,R,SC 
23,"Two months ago, the @SenateDems chose presidential politics over police reform by blocking the #JUSTICEAct. I see a… https://t.co/SejFGwUZ5k",Tim Scott ,R,SC 
24,"It’s a truly heartbreaking situation in Wisconsin. #JacobBlake, his loved ones, and the families of the victims who… https://t.co/WQWl3Rp6Eu",Tim Scott ,R,SC 
25,"I’m pleased to welcome @RepLipinski to our bipartisan #SchoolChoiceNowAct with @SenAlexander, @RepByrne, and… https://t.co/YpMwKVqZmM",Tim Scott ,R,SC 
26,"Today would have been my grandfather’s 99th birthday. I miss him every day, and I am forever thankful for every one… https://t.co/DkQdXOFmiW",Tim Scott ,R,SC 
27,"RT @TreasurySpox: Under the leadership of President @realDonaldTrump, #OpportunityZones have attracted over $75B in investment for underser…",Tim Scott ,R,SC 
28,"$75 Billion Committed to #OpportunityZones‼️

Read more here: https://t.co/sY4NWUpv3k https://t.co/cKvFkfoug3",Tim Scott ,R,SC 
29,The closest thing to magic in America is a good education. Republican leadership fights for every child in this cou… https://t.co/IOWB9fl4aL,Tim Scott ,R,SC 
30,"We are focused on growth, and making sure every American achieves their highest dreams. #PromisesMadePromisesKept https://t.co/Qfyobnmbt4",Tim Scott ,R,SC 
31,"I wear a mask for my loved ones and college football 🇺🇸🏈
(Photo Credit: The Washington Post Magazine) https://t.co/b8a2kbw1Op",Tim Scott ,R,SC 
32,I am passionate about all Americans having access to capital and the opportunity to build wealth🇺🇸 https://t.co/GqlaJIUDWs,Tim Scott ,R,SC 
33,I extend my deepest sympathies and many prayers to all of his loved ones and his team members at his various restaurants.,Tim Scott ,R,SC 
34,I am deeply saddened to hear about the passing of Bill Hall. He was a loving family man and business owner. His con… https://t.co/M2QpiTh2WM,Tim Scott ,R,SC 
35,My #SchoolChoiceNowAct ensures children across this nation have access to the educational options that are best for… https://t.co/ZiWsxY1bAT,Tim Scott ,R,SC 
36,"One hundred years ago, the #19thAmendment was ratified, establishing American women's right to vote! We honor the c… https://t.co/EBO0dFgTFD",Tim Scott ,R,SC 
37,"Praying for all students, teachers, school staffers, coaches, parents, and guardians to have a healthy and prospero… https://t.co/je1cAmZKox",Tim Scott ,R,SC 
38,"#OpportunityZones are creating economic growth in Charleston! #WINNING
https://t.co/aQTsbU92iu",Tim Scott ,R,SC 
39,#OpportunityZones are uplifting underserved communities across this nation. My bipartisan initiative has already sp… https://t.co/je62rzDV8X,Tim Scott ,R,SC 
40,I am grateful that my Protecting Non-Profits From Catastrophic Cash Flow Strain Act is now law. It helps these grou… https://t.co/6CgbJOB85N,Tim Scott ,R,SC 
41,"On #NationalNonprofitDay, we honor these passionate organizations that strengthen our communities. Their vital serv… https://t.co/MflQjhM7Bw",Tim Scott ,R,SC 
42,I would like to offer the Trump family my deepest and most sincere condolences on the passing of Robert. You all ar… https://t.co/Ri6gJ6qtjX,Tim Scott ,R,SC 
43,Harold Thune was a true patriot. The decorated World War II veteran shot down enemy planes and lived to serve every… https://t.co/567tBARnVt,Tim Scott ,R,SC 
44,"RT @SenJohnThune: “He fought the good fight, he finished the course, he kept the faith.” My dad passed away today at 100 years and almost 8…",Tim Scott ,R,SC 
45,#ICYMI @BishopJakes joined us for the latest episode of “Opportunity With Tim Scott.” Listen to the full episode no… https://t.co/S4Do9ilLCQ,Tim Scott ,R,SC 
46,"For #CongressionalStartupDay, I wrote an op-ed with @SenCortezMasto for @FortuneMagazine. We need to support small… https://t.co/8om7jDk4J2",Tim Scott ,R,SC 
47,"As a big fan of @BishopJakes, it was an honor to have him on the latest episode of “Opportunity With Tim Scott.” We… https://t.co/gHYOiQPUR0",Tim Scott ,R,SC 
48,"I joined @SenatorBraun, @LisaMurkowski, and @SenDavidPerdue on a resolution highlighting the sacrifice of essential… https://t.co/H1FpfJ58nN",Tim Scott ,R,SC 
49,#SAFEgrants give low- to moderate-income students access to more educational options that may better suit their nee… https://t.co/zGDXBLGO0x,Tim Scott ,R,SC 
50,"I want to spread as much awareness as possible on this issue so that no one else is harmed.
 
Read more here: https://t.co/hRbCSPNFIu",Tim Scott ,R,SC 
51,One of the scams involves criminals posing as public figures such as myself and offering “emergency grant dollars”… https://t.co/EdsSt6WJHB,Tim Scott ,R,SC 
52,"As the #COVID19 pandemic continues, more and more Americans are being solicited by scammers seeking to prey on peop… https://t.co/6Wd9ETGQmm",Tim Scott ,R,SC 
53,Learn more on this vital legislation here: https://t.co/ABRjQMZnew,Tim Scott ,R,SC 
54,I am proud to introduce the GET CARE Act with @MarkWarner. The legislation encourages Americans to seek preventive… https://t.co/h5WjQrfEJq,Tim Scott ,R,SC 
55,"🌎Did you feel the earthquake?

If so, we need your help! Please submit your reports here: https://t.co/PBY8IzMeih… https://t.co/1I3FJE3OPr",Tim Scott ,R,SC 
