,tweet,politican
101,"RT @Mike_Pence: Just landed in the great state of Texas with @SecretaryCarson and @JohnCornyn!

Tune in for Celebrate Freedom Sunday at Fir…",Pence
102,"RT @Mike_Pence: Heading to Dallas, TX today with @SecretaryCarson and @JohnCornyn for Celebrate Freedom Sunday at First Baptist Dallas with…",Pence
103,"RT @Mike_Pence: Because of what the American people have done, we slowed the spread, we flattened the curve and we saved lives.",Pence
104,RT @Mike_Pence: By calling on the American people to embrace the mitigation efforts put forth by President @realDonaldTrump and America’s G…,Pence
105,RT @Mike_Pence: We have exponentially scaled testing capacity by partnering with the private sector and cutting regulatory red tape to go f…,Pence
106,RT @Mike_Pence: https://t.co/qDPEQplKWH,Pence
107,RT @Mike_Pence: Proud to stand with the men &amp; women of Law Enforcement &amp; Community Leaders at the Youngstown Police Department today. We’re…,Pence
108,"RT @Mike_Pence: On this 70th Anniversary of the start of the Korean War, we honor those who fought &amp; served, like my late father, Lt. Edwar…",Pence
109,RT @Mike_Pence: Riding in style in the Endurance at @LordstownMotors! https://t.co/o90ky2qrA1,Pence
110,"RT @Mike_Pence: As the Transition to Greatness forges on, with President @realDonaldTrump in the @WhiteHouse and with great hardworking Ame…",Pence
111,"RT @Mike_Pence: On every single promise made to the people of Ohio, President @realDonaldTrump DELIVERED. We have cut taxes, roll back red…",Pence
112,RT @Mike_Pence: Amazing day at @LordstownMotors for the unveiling of the first fully electric pickup truck on the market in the United Stat…,Pence
113,RT @Mike_Pence: Watch LIVE: Remarks from @LordstownMotors on Opening Up America Again! https://t.co/m4TON2GG6L,Pence
114,RT @Mike_Pence: Just landed in the Buckeye State! Heading to @LordstownMotors for the unveiling of their new electric pickup truck! https:/…,Pence
115,"RT @SecBrouillette: It’s an awesome day to visit “Voltage Valley” in Ohio and I am honored to join VP @Mike_Pence. Today, we’ll get to see…",Pence
116,RT @Mike_Pence: Wheels up to Ohio with @SecBrouillette to visit @LordstownMotors! President @realDonaldTrump has unleashed American energy…,Pence
117,RT @SecondLady: Wonderful hosting military families at the @VP Residence yesterday in celebration of National Pollinator Week. Children wer…,Pence
118,"RT @WhiteHouse: The United States and Poland share a longstanding strategic relationship firmly rooted in shared values of freedom, the rul…",Pence
119,RT @realDonaldTrump: https://t.co/uVyINiSqH0,Pence
120,"RT @WhiteHouse: Today, President @realDonaldTrump took action to help ensure that children in America's foster care system receive the supp…",Pence
121,"RT @Mike_Pence: Today, President @realDonaldTrump signed a historic child welfare executive order, bringing all adoption partners to the ta…",Pence
122,RT @SecondLady: Bee-zy day at the @VP Residence celebrating National #PollinatorWeek &amp; learning about bees with military families! So fun s…,Pence
123,RT @SecondLady: Bee-autiful day celebrating #PollinatorWeek w/ military children &amp; their parents at the @VP Residence! I read “Hooray for B…,Pence
124,RT @Mike_Pence: President @realDonaldTrump &amp; our Administration will continue to stand for school choice for every family as we work to cre…,Pence
125,"RT @Mike_Pence: School choice is an idea whose time has come and as this movement grows, we’ll continue to fight to give every parent the r…",Pence
126,"RT @Mike_Pence: Thank you @STEM_Saratoga, @BetsyDeVosED, @KellyannePolls, @twgray, and everyone at Waukesha STEM Academy. Thirty years ago,…",Pence
127,"RT @Mike_Pence: Hello, Wisconsin! Great to be here with @RepBryanSteil and @RepGrothman! https://t.co/DMElB4EX5x",Pence
128,RT @Mike_Pence: Heading to Wisconsin! President @realDonaldTrump and our Administration stand for school choice and firmly believe that you…,Pence
129,RT @Mike_Pence: Traveling to Wisconsin tomorrow with @BetsyDeVosED for a roundtable on the importance of school choice in our Country. No f…,Pence
130,"RT @Mike_Pence: Happy Father’s Day to all of America’s Dads &amp; especially to my late father, Ed Pence, a kid who grew up in the big city, se…",Pence
131,RT @Mike_Pence: Honored to hear from faith &amp; community leaders today in Tulsa about how we can support the African American community. With…,Pence
132,"RT @Mike_Pence: On this day, we also honor the unbreakable spirit and countless contributions of African Americans throughout our history w…",Pence
133,"RT @Mike_Pence: On this #Juneteenth, we remember the millions of African Americans who suffered the evils of slavery and commemorate the hi…",Pence
134,"RT @SecondLady: Preventing suicide among our #Veterans and our nation is the highest priority. If you or a loved one needs help, please fin…",Pence
135,"RT @Mike_Pence: I’m proud to report, that after a challenging time in our Nation, every state in this Country and American businesses large…",Pence
136,"RT @Mike_Pence: Thank you, Chardam Gear Company and Casadei Steel Inc., for the warm welcome today! It was a great privilege to be in Michi…",Pence
137,"RT @Mike_Pence: Watch LIVE: Remarks at Casadei Steel Inc. in Sterling Heights, MI https://t.co/HXML1GBGSo",Pence
138,"RT @Mike_Pence: The Engine House is an amazing establishment owned by two incredible Michigan firefighters, who have spent decades serving…",Pence
139,RT @Mike_Pence: Just landed in the Great Lakes State where businesses large and small are reopening and Americans are getting back to work!…,Pence
140,"RT @Mike_Pence: En route Michigan to visit Chardam Gear Company, an American manufacturing company that has been serving aerospace componen…",Pence
141,"RT @Mike_Pence: Great update w/ the WH Coronavirus Task Force. Today less than 6% of Americans tested have the virus, cases have stabilized…",Pence
142,"RT @Mike_Pence: Great stopping by @SecondLady’s meeting with @SecAFOfficial, @SecArmy, @SECNAV, @HomelandKen, @DeptofDefense's Jennifer Ste…",Pence
143,RT @SecondLady: Honored to serve as the Lead Ambassador for @WeArePREVENTS and give a new way forward for our #Veterans. Thank you @realDon…,Pence
144,"RT @Mike_Pence: We’re well on our way to producing more than 110,000 ventilators in less than 100 days. It's a national accomplishment that…",Pence
145,"RT @Mike_Pence: Only 11 counties in America are seeing accelerating new cases, and only about 2% of the counties are seeing any significant…",Pence
146,RT @SecondLady: Honored to host military service secretaries at the @WhiteHouse to receive an update on #MilitarySpouse employment as Ameri…,Pence
147,"RT @Mike_Pence: Honored to speak with American Astronauts, @AstroBehnken, @Astro_Doug, and @Astro_SEAL today, with @SecondLady! America is…",Pence
148,RT @WhiteHouse: LIVE: POTUS Announces PREVENTS Task Force Roadmap https://t.co/uZzYU9GpOA,Pence
149,RT @WhiteHouse: https://t.co/DyqYVOToo9,Pence
150,RT @Mike_Pence: Joining @cvpayne this afternoon on @FoxBusiness at 2PM. Tune in! https://t.co/MGDWTO4WOg,Pence
151,RT @WhiteHouse: https://t.co/j4zuJEQDOw,Pence
152,"RT @Mike_Pence: Karen and I were deeply saddened to learn of the sudden passing of Congressman Andy Barr’s wife, Carol. We send our prayers…",Pence
153,RT @Mike_Pence: https://t.co/Wh0JzEY1hy https://t.co/DBs9mgYIsI,Pence
154,RT @Mike_Pence: https://t.co/Wh0JzEY1hy https://t.co/JAHu2LirNL,Pence
155,"RT @Mike_Pence: “The truth is, whatever the media says, our whole-of-America approach has been a success. We’ve slowed the spread, we’ve ca…",Pence
156,RT @Mike_Pence: Watch LIVE: Remarks from @Winnebago in the great state of Iowa! https://t.co/spKOgLOAwO,Pence
157,RT @Mike_Pence: Awesome lunch at Sally’s Restaurant with @IAGovernor. Thank you for the warm welcome and hospitality! If you haven’t been t…,Pence
158,RT @Mike_Pence: Recently the media has taken to sounding the alarm over a “second wave” of COVID-19 cases. Such panic is overblown. Thanks…,Pence
159,"RT @WhiteHouse: President @realDonaldTrump announces ""historic action to deliver a future of safety and security for Americans of every rac…",Pence
160,RT @WhiteHouse: President @realDonaldTrump stands against radical efforts to defund police departments. https://t.co/JHjzrFuqN3,Pence
161,"RT @Mike_Pence: Hello from Iowa, where the Great American Comeback has begun! 🇺🇸 https://t.co/9QZItLwf84",Pence
162,RT @WhiteHouse: LIVE: Remarks on Safe Policing for Safe Communities https://t.co/86grjrXmZm,Pence
163,"RT @WhiteHouse: Today, President @realDonaldTrump will sign an executive order that upholds high, clear standards for professionalism in po…",Pence
164,"RT @Mike_Pence: Wheels up to the Hawkeye State to visit @Winnebago, a US company that has kept America on the move for over 60 years. See y…",Pence
165,"RT @Mike_Pence: Joe Biden claims he supports the American dream, but won't allow African American families to choose their kid’s school. Yo…",Pence
166,"RT @Mike_Pence: From the earliest days of our Administration, President @realDonaldTrump has fought tirelessly to protect our Nation’s most…",Pence
167,"RT @WhiteHouse: On Saturday, President @realDonaldTrump delivered a commencement address to 1,107 new officers graduating from @WestPoint_U…",Pence
168,"RT @Mike_Pence: Thanks to the leadership of President @realDonaldTrump, the efforts of Governors, our amazing healthcare workers and the co…",Pence
169,"RT @Mike_Pence: As the @WhiteHouse Coronavirus Task Force told America’s Governors today, despite hyperventilating by some in the media, on…",Pence
170,"RT @Mike_Pence: Together we will form a more perfect Union, we will Open Up America Again, and we will put America back to work! 🇺🇸 https:/…",Pence
171,"RT @SecondLady: Congratulations to Kathy Lueders, a trailblazing engineer and dedicated public servant who has been selected as the first w…",Pence
172,"RT @WhiteHouse: On President @realDonaldTrump's watch, prescription drug prices dropped for the first time in 52 years! https://t.co/E5TDp2…",Pence
173,RT @WhiteHouse: President @realDonaldTrump is working to stop those who seek to defraud America's seniors. https://t.co/WzgNcnvcO1,Pence
174,"RT @Mike_Pence: With more than 22 million tests performed across America, we've seen the overall positive test rate drop dramatically &amp; hos…",Pence
175,"RT @Mike_Pence: Happy #FlagDay, America! 🇺🇸 https://t.co/PYjVZRMTR3",Pence
176,"RT @Mike_Pence: Happy Birthday to the 45th President of the United States and my good friend, President @realDonaldTrump! https://t.co/jpat…",Pence
177,RT @SecondLady: Happy #FlagDay! 🇺🇸 https://t.co/tryk8jsdBN,Pence
178,RT @Mike_Pence: Businesses large and small across the Country have begun to reopen and one week ago today President @realDonaldTrump announ…,Pence
179,"RT @Mike_Pence: Oberg Industries is an American company that is supporting our military, supplying our healthcare professionals, and buildi…",Pence
180,"RT @Mike_Pence: Great reuben at David’s Diner in Springdale, Pennsylvania! Thank you to the incredible owners, David and Lisa Speer, for th…",Pence
181,RT @Mike_Pence: Live from Oberg Industries where we are Opening Up America Again! https://t.co/UmAPDwQxk1,Pence
182,RT @WhiteHouse: We are determined to make progress on historic inequities that impact African American communities. https://t.co/OqRpWNtOfu,Pence
183,RT @WhiteHouse: We're ready to build on our record of success in lifting up forgotten Americans—and make sure that EVERY American is reapin…,Pence
184,RT @Mike_Pence: We are going to continue to have conversations with community leaders across the Country and listen to their insights on ho…,Pence
185,"RT @Mike_Pence: Thank you, Bishop Joseph Garlington, Sr., Covenant Church of Pittsburgh, and faith and community leaders for the thoughtful…",Pence
186,"RT @WhiteHouse: This morning, Vice President @Mike_Pence participated in a listening session with faith and community leaders at Covenant C…",Pence
187,RT @Mike_Pence: Honored to be in Pittsburgh today to participate in a listening session at Covenant Church. https://t.co/vSzUDqbWPZ,Pence
188,RT @Mike_Pence: Wheels up to Pennsylvania! 🇺🇸 https://t.co/SlwnWcXUe2,Pence
189,RT @WhiteHouse: LIVE: President @realDonaldTrump holds a roundtable https://t.co/GBaIOye52j,Pence
190,RT @Mike_Pence: Productive meeting of the @WhiteHouse Coronavirus Task Force today. We remain focused on Opening Up America Again and ensur…,Pence
191,"RT @WhiteHouse: ""We're on our way to a very big comeback.""

President @realDonaldTrump held a roundtable with African-American leaders at t…",Pence
